state,date,division,index
Pulau Pinang,1/8/2022,12,115.7
Pulau Pinang,1/9/2022,12,115.7
Pulau Pinang,1/10/2022,12,115.7
Pulau Pinang,1/11/2022,12,115.7
Pulau Pinang,1/12/2022,12,115.7
Pulau Pinang,1/1/2023,12,115.7
Pulau Pinang,1/2/2023,12,115.7
Pulau Pinang,1/3/2023,12,115.7
Pulau Pinang,1/4/2023,12,115.7
Pulau Pinang,1/5/2023,12,115.7
Pulau Pinang,1/6/2023,12,115.7
Pulau Pinang,1/7/2023,12,115.7
Pulau Pinang,1/8/2023,12,115.7
Pulau Pinang,1/9/2023,12,115.7
Pulau Pinang,1/10/2023,12,115.7
Pulau Pinang,1/11/2023,12,115.7
Pulau Pinang,1/12/2023,12,115.7
Pulau Pinang,1/1/2024,12,115.7
Pulau Pinang,1/2/2024,12,115.7
Pulau Pinang,1/3/2024,12,115.7
Pulau Pinang,1/4/2024,12,115.7
Pulau Pinang,1/5/2024,12,115.7
Pulau Pinang,1/6/2024,12,115.7
Pulau Pinang,1/7/2024,12,115.7
Pulau Pinang,1/8/2024,12,115.7
Pulau Pinang,1/9/2024,12,115.7
Pulau Pinang,1/10/2024,12,115.7
Pulau Pinang,1/11/2024,12,115.7
Pulau Pinang,1/12/2024,12,115.7
Pulau Pinang,1/1/2025,12,115.7
Pulau Pinang,1/2/2025,12,115.7
Pulau Pinang,1/3/2025,12,115.7
Pulau Pinang,1/4/2025,12,115.7
Pulau Pinang,1/5/2025,12,115.7
Pulau Pinang,1/6/2025,12,115.7
Pulau Pinang,1/7/2025,12,129
Sabah,1/1/2010,12,100
Sabah,1/2/2010,12,100
Sabah,1/3/2010,12,100
Sabah,1/4/2010,12,100
Sabah,1/5/2010,12,100
Sabah,1/6/2010,12,100
Sabah,1/7/2010,12,100
Sabah,1/8/2010,12,100
Sabah,1/9/2010,12,100
Sabah,1/10/2010,12,100
Sabah,1/11/2010,12,100
Sabah,1/12/2010,12,100
Sabah,1/1/2011,12,100
Sabah,1/2/2011,12,100
Sabah,1/3/2011,12,100
Sabah,1/4/2011,12,100
Sabah,1/5/2011,12,100
Sabah,1/6/2011,12,100
Sabah,1/7/2011,12,100
Sabah,1/8/2011,12,100
Sabah,1/9/2011,12,100
Sabah,1/10/2011,12,100
Sabah,1/11/2011,12,99.1
Sabah,1/12/2011,12,99.1
Sabah,1/1/2012,12,99.1
Sabah,1/2/2012,12,99.1
Sabah,1/3/2012,12,99.1
Sabah,1/4/2012,12,99.1
Sabah,1/5/2012,12,99.1
Sabah,1/6/2012,12,99.1
Sabah,1/7/2012,12,99.1
Sabah,1/8/2012,12,103.1
Sabah,1/9/2012,12,103.1
Sabah,1/10/2012,12,103.2
Sabah,1/11/2012,12,103.2
Sabah,1/12/2012,12,103.2
Sabah,1/1/2013,12,111.9
Sabah,1/2/2013,12,111.9
Sabah,1/3/2013,12,113.1
Sabah,1/4/2013,12,113.1
Sabah,1/5/2013,12,110.1
Sabah,1/6/2013,12,110.1
Sabah,1/7/2013,12,110.1
Sabah,1/8/2013,12,110.4
Sabah,1/9/2013,12,110.4
Sabah,1/10/2013,12,110.4
Sabah,1/11/2013,12,110.8
Sabah,1/12/2013,12,110.8
Sabah,1/1/2014,12,110.6
Sabah,1/2/2014,12,110.6
Sabah,1/3/2014,12,112.1
Sabah,1/4/2014,12,112.1
Sabah,1/5/2014,12,112.1
Sabah,1/6/2014,12,112.1
Sabah,1/7/2014,12,112.1
Sabah,1/8/2014,12,112.1
Sabah,1/9/2014,12,112.1
Sabah,1/10/2014,12,112.1
Sabah,1/11/2014,12,112.2
Sabah,1/12/2014,12,112.2
Sabah,1/1/2015,12,112.2
Sabah,1/2/2015,12,112.2
Sabah,1/3/2015,12,113.3
Sabah,1/4/2015,12,115
Sabah,1/5/2015,12,115
Sabah,1/6/2015,12,115
Sabah,1/7/2015,12,115
Sabah,1/8/2015,12,115
Sabah,1/9/2015,12,115
Sabah,1/10/2015,12,115
Sabah,1/11/2015,12,115
Sabah,1/12/2015,12,114.5
Sabah,1/1/2016,12,114.4
Sabah,1/2/2016,12,114.4
Sabah,1/3/2016,12,114.4
Sabah,1/4/2016,12,114.4
Sabah,1/5/2016,12,114.7
Sabah,1/6/2016,12,114.7
Sabah,1/7/2016,12,114.7
Sabah,1/8/2016,12,114.7
Sabah,1/9/2016,12,114.7
Sabah,1/10/2016,12,114.7
Sabah,1/11/2016,12,114.7
Sabah,1/12/2016,12,114.7
Sabah,1/1/2017,12,114.7
Sabah,1/2/2017,12,114
Sabah,1/3/2017,12,114
Sabah,1/4/2017,12,114
Sabah,1/5/2017,12,114
Sabah,1/6/2017,12,114
Sabah,1/7/2017,12,114
Sabah,1/8/2017,12,114
Sabah,1/9/2017,12,114
Sabah,1/10/2017,12,114
Sabah,1/11/2017,12,114
Sabah,1/12/2017,12,114
Sabah,1/1/2018,12,114
Sabah,1/2/2018,12,114
Sabah,1/3/2018,12,114
Sabah,1/4/2018,12,114
Sabah,1/5/2018,12,114
Sabah,1/6/2018,12,110.4
Sabah,1/7/2018,12,110.4
Sabah,1/8/2018,12,110.4
Sabah,1/9/2018,12,110.4
Sabah,1/10/2018,12,110.4
Sabah,1/11/2018,12,110.4
Sabah,1/12/2018,12,110.4
Sabah,1/1/2019,12,110.4
Sabah,1/2/2019,12,110.5
Sabah,1/3/2019,12,110.5
Sabah,1/4/2019,12,110.5
Sabah,1/5/2019,12,110.5
Sabah,1/6/2019,12,110.5
Sabah,1/7/2019,12,110.5
Sabah,1/8/2019,12,110.5
Sabah,1/9/2019,12,110.5
Sabah,1/10/2019,12,110.5
Sabah,1/11/2019,12,110.5
Sabah,1/12/2019,12,110.5
Sabah,1/1/2020,12,110.5
Sabah,1/2/2020,12,110.5
Sabah,1/3/2020,12,110.5
Sabah,1/4/2020,12,110.5
Sabah,1/5/2020,12,110.5
Sabah,1/6/2020,12,110.5
Sabah,1/7/2020,12,110.5
Sabah,1/8/2020,12,110.5
Sabah,1/9/2020,12,110.5
Sabah,1/10/2020,12,110.5
Sabah,1/11/2020,12,110.5
Sabah,1/12/2020,12,110.5
Sabah,1/1/2021,12,110.5
Sabah,1/2/2021,12,110.5
Sabah,1/3/2021,12,110.5
Sabah,1/4/2021,12,110.5
Sabah,1/5/2021,12,110.5
Sabah,1/6/2021,12,110.5
Sabah,1/7/2021,12,110.5
Sabah,1/8/2021,12,110.5
Sabah,1/9/2021,12,110.5
Sabah,1/10/2021,12,110.5
Sabah,1/11/2021,12,110.5
Sabah,1/12/2021,12,110.5
Sabah,1/1/2022,12,110.5
Sabah,1/2/2022,12,110.5
Sabah,1/3/2022,12,110.5
Sabah,1/4/2022,12,110.5
Sabah,1/5/2022,12,110.5
Sabah,1/6/2022,12,110.5
Sabah,1/7/2022,12,110.5
Sabah,1/8/2022,12,110.5
Sabah,1/9/2022,12,110.5
Sabah,1/10/2022,12,110.5
Sabah,1/11/2022,12,110.5
Sabah,1/12/2022,12,110.5
Sabah,1/1/2023,12,110.5
Sabah,1/2/2023,12,110.4
Sabah,1/3/2023,12,110.4
Sabah,1/4/2023,12,110.4
Sabah,1/5/2023,12,110.4
Sabah,1/6/2023,12,110.4
Sabah,1/7/2023,12,110.4
Sabah,1/8/2023,12,110.4
Sabah,1/9/2023,12,110.4
Sabah,1/10/2023,12,110.4
Sabah,1/11/2023,12,110.4
Sabah,1/12/2023,12,110.4
Sabah,1/1/2024,12,110.4
Sabah,1/2/2024,12,110.4
Sabah,1/3/2024,12,110.4
Sabah,1/4/2024,12,110.7
Sabah,1/5/2024,12,111.4
Sabah,1/6/2024,12,111.4
Sabah,1/7/2024,12,111.4
Sabah,1/8/2024,12,111.4
Sabah,1/9/2024,12,111.4
Sabah,1/10/2024,12,111.4
Sabah,1/11/2024,12,111.4
Sabah,1/12/2024,12,111.4
Sabah,1/1/2025,12,111.4
Sabah,1/2/2025,12,111.4
Sabah,1/3/2025,12,111.4
Sabah,1/4/2025,12,111.4
Sabah,1/5/2025,12,111.4
Sabah,1/6/2025,12,111.4
Sabah,1/7/2025,12,116.5
Sarawak,1/1/2010,12,100
Sarawak,1/2/2010,12,100
Sarawak,1/3/2010,12,100
Sarawak,1/4/2010,12,100
Sarawak,1/5/2010,12,100
Sarawak,1/6/2010,12,100
Sarawak,1/7/2010,12,100
Sarawak,1/8/2010,12,100
Sarawak,1/9/2010,12,100
Sarawak,1/10/2010,12,100
Sarawak,1/11/2010,12,100
Sarawak,1/12/2010,12,100
Sarawak,1/1/2011,12,100
Sarawak,1/2/2011,12,100
Sarawak,1/3/2011,12,100
Sarawak,1/4/2011,12,100
Sarawak,1/5/2011,12,100
Sarawak,1/6/2011,12,100
Sarawak,1/7/2011,12,100
Sarawak,1/8/2011,12,100
Sarawak,1/9/2011,12,100
Sarawak,1/10/2011,12,100
Sarawak,1/11/2011,12,100
Sarawak,1/12/2011,12,100
Sarawak,1/1/2012,12,100.3
Sarawak,1/2/2012,12,101.3
Sarawak,1/3/2012,12,101.3
Sarawak,1/4/2012,12,101.3
Sarawak,1/5/2012,12,101.3
Sarawak,1/6/2012,12,101.3
Sarawak,1/7/2012,12,101.3
Sarawak,1/8/2012,12,101.3
Sarawak,1/9/2012,12,101.3
Sarawak,1/10/2012,12,101.3
Sarawak,1/11/2012,12,101.3
Sarawak,1/12/2012,12,101.3
Sarawak,1/1/2013,12,100.3
Sarawak,1/2/2013,12,100.3
Sarawak,1/3/2013,12,100.3
Sarawak,1/4/2013,12,100.4
Sarawak,1/5/2013,12,100.4
Sarawak,1/6/2013,12,100.6
Sarawak,1/7/2013,12,100.6
Sarawak,1/8/2013,12,100.6
Sarawak,1/9/2013,12,100.6
Sarawak,1/10/2013,12,100.6
Sarawak,1/11/2013,12,100.6
Sarawak,1/12/2013,12,100.6
Sarawak,1/1/2014,12,100.6
Sarawak,1/2/2014,12,100.6
Sarawak,1/3/2014,12,101.3
Sarawak,1/4/2014,12,101.3
Sarawak,1/5/2014,12,101.3
Sarawak,1/6/2014,12,101.3
Sarawak,1/7/2014,12,101.5
Sarawak,1/8/2014,12,101.5
Sarawak,1/9/2014,12,101.5
Sarawak,1/10/2014,12,101.5
Sarawak,1/11/2014,12,101.5
Sarawak,1/12/2014,12,101.5
Sarawak,1/1/2015,12,101.5
Sarawak,1/2/2015,12,101.5
Sarawak,1/3/2015,12,101.5
Sarawak,1/4/2015,12,105.7
Sarawak,1/5/2015,12,106.5
Sarawak,1/6/2015,12,106.5
Sarawak,1/7/2015,12,106.5
Sarawak,1/8/2015,12,106.5
Sarawak,1/9/2015,12,107.3
Sarawak,1/10/2015,12,107.3
Sarawak,1/11/2015,12,107.3
Sarawak,1/12/2015,12,107.3
Sarawak,1/1/2016,12,108.5
Sarawak,1/2/2016,12,108
Sarawak,1/3/2016,12,108
Sarawak,1/4/2016,12,108
Sarawak,1/5/2016,12,108
Sarawak,1/6/2016,12,108
Sarawak,1/7/2016,12,108
Sarawak,1/8/2016,12,108
Sarawak,1/9/2016,12,108
Sarawak,1/10/2016,12,108
Sarawak,1/11/2016,12,108
Sarawak,1/12/2016,12,108.8
Sarawak,1/1/2017,12,108.8
Sarawak,1/2/2017,12,108.8
Sarawak,1/3/2017,12,108.8
Sarawak,1/4/2017,12,108.8
Sarawak,1/5/2017,12,108.8
Sarawak,1/6/2017,12,108.8
Sarawak,1/7/2017,12,108.8
Sarawak,1/8/2017,12,108.8
Sarawak,1/9/2017,12,108.8
Sarawak,1/10/2017,12,108.8
Sarawak,1/11/2017,12,108.8
Sarawak,1/12/2017,12,108.8
Sarawak,1/1/2018,12,108.8
Sarawak,1/2/2018,12,108.8
Sarawak,1/3/2018,12,108.8
Sarawak,1/4/2018,12,108.8
Sarawak,1/5/2018,12,108.8
Sarawak,1/6/2018,12,103
Sarawak,1/7/2018,12,103
Sarawak,1/8/2018,12,103
Sarawak,1/9/2018,12,103
Sarawak,1/10/2018,12,103
Sarawak,1/11/2018,12,103
Sarawak,1/12/2018,12,103
Sarawak,1/1/2019,12,103
Sarawak,1/2/2019,12,103
Sarawak,1/3/2019,12,103
Sarawak,1/4/2019,12,103
Sarawak,1/5/2019,12,103
Sarawak,1/6/2019,12,103
Sarawak,1/7/2019,12,103
Sarawak,1/8/2019,12,103
Sarawak,1/9/2019,12,103
Sarawak,1/10/2019,12,103
Sarawak,1/11/2019,12,103
Sarawak,1/12/2019,12,103
Sarawak,1/1/2020,12,103
Sarawak,1/2/2020,12,103
Sarawak,1/3/2020,12,103
Sarawak,1/4/2020,12,103
Sarawak,1/5/2020,12,103
Sarawak,1/6/2020,12,103
Sarawak,1/7/2020,12,103
Sarawak,1/8/2020,12,103
Sarawak,1/9/2020,12,103
Sarawak,1/10/2020,12,103
Sarawak,1/11/2020,12,103
Sarawak,1/12/2020,12,103
Sarawak,1/1/2021,12,103
Sarawak,1/2/2021,12,103
Sarawak,1/3/2021,12,103
Sarawak,1/4/2021,12,103
Sarawak,1/5/2021,12,103
Sarawak,1/6/2021,12,103
Sarawak,1/7/2021,12,103
Sarawak,1/8/2021,12,103
Sarawak,1/9/2021,12,103
Sarawak,1/10/2021,12,103
Sarawak,1/11/2021,12,103
Sarawak,1/12/2021,12,103
Sarawak,1/1/2022,12,103
Sarawak,1/2/2022,12,103
Sarawak,1/3/2022,12,103
Sarawak,1/4/2022,12,103
Sarawak,1/5/2022,12,103
Sarawak,1/6/2022,12,103
Sarawak,1/7/2022,12,103
Sarawak,1/8/2022,12,103
Sarawak,1/9/2022,12,103
Sarawak,1/10/2022,12,103
Sarawak,1/11/2022,12,103
Sarawak,1/12/2022,12,103
Sarawak,1/1/2023,12,103
Sarawak,1/2/2023,12,103
Sarawak,1/3/2023,12,103
Sarawak,1/4/2023,12,103
Sarawak,1/5/2023,12,103
Sarawak,1/6/2023,12,103
Sarawak,1/7/2023,12,103
Sarawak,1/8/2023,12,103
Sarawak,1/9/2023,12,103
Sarawak,1/10/2023,12,103
Sarawak,1/11/2023,12,103
Sarawak,1/12/2023,12,103
Sarawak,1/1/2024,12,103
Sarawak,1/2/2024,12,103
Sarawak,1/3/2024,12,103
Sarawak,1/4/2024,12,103
Sarawak,1/5/2024,12,103
Sarawak,1/6/2024,12,103
Sarawak,1/7/2024,12,103
Sarawak,1/8/2024,12,103
Sarawak,1/9/2024,12,103
Sarawak,1/10/2024,12,103
Sarawak,1/11/2024,12,103
Sarawak,1/12/2024,12,103
Sarawak,1/1/2025,12,103
Sarawak,1/2/2025,12,103
Sarawak,1/3/2025,12,103
Sarawak,1/4/2025,12,103
Sarawak,1/5/2025,12,103
Sarawak,1/6/2025,12,103
Sarawak,1/7/2025,12,104.6
Selangor,1/1/2010,12,100
Selangor,1/2/2010,12,100
Selangor,1/3/2010,12,100
Selangor,1/4/2010,12,100
Selangor,1/5/2010,12,100
Selangor,1/6/2010,12,100
Selangor,1/7/2010,12,100
Selangor,1/8/2010,12,100
Selangor,1/9/2010,12,100
Selangor,1/10/2010,12,100
Selangor,1/11/2010,12,100
Selangor,1/12/2010,12,100
Selangor,1/1/2011,12,99.6
Selangor,1/2/2011,12,99.6
Selangor,1/3/2011,12,99.6
Selangor,1/4/2011,12,99.6
Selangor,1/5/2011,12,100
Selangor,1/6/2011,12,100
Selangor,1/7/2011,12,100.1
Selangor,1/8/2011,12,100.1
Selangor,1/9/2011,12,100.1
Selangor,1/10/2011,12,100.1
Selangor,1/11/2011,12,99.1
Selangor,1/12/2011,12,99.1
Selangor,1/1/2012,12,98.6
Selangor,1/2/2012,12,98.6
Selangor,1/3/2012,12,98.6
Selangor,1/4/2012,12,98.6
Selangor,1/5/2012,12,98.6
Selangor,1/6/2012,12,98.6
Selangor,1/7/2012,12,98.7
Selangor,1/8/2012,12,98.7
Selangor,1/9/2012,12,98.9
Selangor,1/10/2012,12,98.9
Selangor,1/11/2012,12,98.9
Selangor,1/12/2012,12,98.9
Selangor,1/1/2013,12,98.9
Selangor,1/2/2013,12,99
Selangor,1/3/2013,12,99.2
Selangor,1/4/2013,12,99.4
Selangor,1/5/2013,12,99.5
Selangor,1/6/2013,12,99.5
Selangor,1/7/2013,12,99.7
Selangor,1/8/2013,12,99.7
Selangor,1/9/2013,12,99.6
Selangor,1/10/2013,12,99.6
Selangor,1/11/2013,12,99.5
Selangor,1/12/2013,12,99.5
Selangor,1/1/2014,12,99.5
Selangor,1/2/2014,12,99.5
Selangor,1/3/2014,12,99.5
Selangor,1/4/2014,12,99.9
Selangor,1/5/2014,12,99.9
Selangor,1/6/2014,12,99.9
Selangor,1/7/2014,12,99.9
Selangor,1/8/2014,12,99.9
Selangor,1/9/2014,12,99.9
Selangor,1/10/2014,12,99.9
Selangor,1/11/2014,12,99.9
Selangor,1/12/2014,12,99.9
Selangor,1/1/2015,12,99.9
Selangor,1/2/2015,12,99.9
Selangor,1/3/2015,12,100
Selangor,1/4/2015,12,105.7
Selangor,1/5/2015,12,105.6
Selangor,1/6/2015,12,105.6
Selangor,1/7/2015,12,105.6
Selangor,1/8/2015,12,105.6
Selangor,1/9/2015,12,105.6
Selangor,1/10/2015,12,105.6
Selangor,1/11/2015,12,106.4
Selangor,1/12/2015,12,106.4
Selangor,1/1/2016,12,106.4
Selangor,1/2/2016,12,106.5
Selangor,1/3/2016,12,106.5
Selangor,1/4/2016,12,106.5
Selangor,1/5/2016,12,107.6
Selangor,1/6/2016,12,107.6
Selangor,1/7/2016,12,107.6
Selangor,1/8/2016,12,107.4
Selangor,1/9/2016,12,107.4
Selangor,1/10/2016,12,107.4
Selangor,1/11/2016,12,107.4
Selangor,1/12/2016,12,107.4
Selangor,1/1/2017,12,107.4
Selangor,1/2/2017,12,107.4
Selangor,1/3/2017,12,107.4
Selangor,1/4/2017,12,107.4
Selangor,1/5/2017,12,107.4
Selangor,1/6/2017,12,107.4
Selangor,1/7/2017,12,107.4
Selangor,1/8/2017,12,107.4
Selangor,1/9/2017,12,107.4
Selangor,1/10/2017,12,107.4
Selangor,1/11/2017,12,107.4
Selangor,1/12/2017,12,107.4
Selangor,1/1/2018,12,107.4
Selangor,1/2/2018,12,107.4
Selangor,1/3/2018,12,107.4
Selangor,1/4/2018,12,107.4
Selangor,1/5/2018,12,107.4
Selangor,1/6/2018,12,102.8
Selangor,1/7/2018,12,102.8
Selangor,1/8/2018,12,102.8
Selangor,1/9/2018,12,102.8
Selangor,1/10/2018,12,102.8
Selangor,1/11/2018,12,102.8
Selangor,1/12/2018,12,102.8
Selangor,1/1/2019,12,102.8
Selangor,1/2/2019,12,102.8
Selangor,1/3/2019,12,102.8
Selangor,1/4/2019,12,102.8
Selangor,1/5/2019,12,102.8
Selangor,1/6/2019,12,102.8
Selangor,1/7/2019,12,102.8
Selangor,1/8/2019,12,102.8
Selangor,1/9/2019,12,102.8
Selangor,1/10/2019,12,102.8
Selangor,1/11/2019,12,102.8
Selangor,1/12/2019,12,102.3
Selangor,1/1/2020,12,102.3
Selangor,1/2/2020,12,102.3
Selangor,1/3/2020,12,102.3
Selangor,1/4/2020,12,102.3
Selangor,1/5/2020,12,102.3
Selangor,1/6/2020,12,102.3
Selangor,1/7/2020,12,102.3
Selangor,1/8/2020,12,102.3
Selangor,1/9/2020,12,102.3
Selangor,1/10/2020,12,102.3
Selangor,1/11/2020,12,102.3
Selangor,1/12/2020,12,102.3
Selangor,1/1/2021,12,102.3
Selangor,1/2/2021,12,102.3
Selangor,1/3/2021,12,102.3
Selangor,1/4/2021,12,102.3
Selangor,1/5/2021,12,102.3
Selangor,1/6/2021,12,102.3
Selangor,1/7/2021,12,102.3
Selangor,1/8/2021,12,102.3
Selangor,1/9/2021,12,102.3
Selangor,1/10/2021,12,102.3
Selangor,1/11/2021,12,102.3
Selangor,1/12/2021,12,102.3
Selangor,1/1/2022,12,102.3
Selangor,1/2/2022,12,102.3
Selangor,1/3/2022,12,102.3
Selangor,1/4/2022,12,102.3
Selangor,1/5/2022,12,102.3
Selangor,1/6/2022,12,102.3
Selangor,1/7/2022,12,102.3
Selangor,1/8/2022,12,102.3
Selangor,1/9/2022,12,102.3
Selangor,1/10/2022,12,102.3
Selangor,1/11/2022,12,102.3
Selangor,1/12/2022,12,102.3
Selangor,1/1/2023,12,102.3
Selangor,1/2/2023,12,102.6
Selangor,1/3/2023,12,102.6
Selangor,1/4/2023,12,102.6
Selangor,1/5/2023,12,102.6
Selangor,1/6/2023,12,102.6
Selangor,1/7/2023,12,102.2
Selangor,1/8/2023,12,102.2
Selangor,1/9/2023,12,102.2
Selangor,1/10/2023,12,102.2
Selangor,1/11/2023,12,102.2
Selangor,1/12/2023,12,102.2
Selangor,1/1/2024,12,102.2
Selangor,1/2/2024,12,102.2
Selangor,1/3/2024,12,102.2
Selangor,1/4/2024,12,102.2
Selangor,1/5/2024,12,102.2
Selangor,1/6/2024,12,102.2
Selangor,1/7/2024,12,102.2
Selangor,1/8/2024,12,102.2
Selangor,1/9/2024,12,102.2
Selangor,1/10/2024,12,102.2
Selangor,1/11/2024,12,102.2
Selangor,1/12/2024,12,102.2
Selangor,1/1/2025,12,102.2
Selangor,1/2/2025,12,104.3
Selangor,1/3/2025,12,104.3
Selangor,1/4/2025,12,104.3
Selangor,1/5/2025,12,104.3
Selangor,1/6/2025,12,104.3
Selangor,1/7/2025,12,107.2
Terengganu,1/1/2010,12,100
Terengganu,1/2/2010,12,100
Terengganu,1/3/2010,12,100
Terengganu,1/4/2010,12,100
Terengganu,1/5/2010,12,100
Terengganu,1/6/2010,12,100
Terengganu,1/7/2010,12,100
Terengganu,1/8/2010,12,100
Terengganu,1/9/2010,12,100
Terengganu,1/10/2010,12,100
Terengganu,1/11/2010,12,100
Terengganu,1/12/2010,12,100
Terengganu,1/1/2011,12,99.8
Terengganu,1/2/2011,12,99.8
Terengganu,1/3/2011,12,99.8
Terengganu,1/4/2011,12,99.8
Terengganu,1/5/2011,12,99.8
Terengganu,1/6/2011,12,99.8
Terengganu,1/7/2011,12,99.8
Terengganu,1/8/2011,12,99.8
Terengganu,1/9/2011,12,99.8
Terengganu,1/10/2011,12,99.8
Terengganu,1/11/2011,12,99.8
Terengganu,1/12/2011,12,99.8
Terengganu,1/1/2012,12,99.8
Terengganu,1/2/2012,12,99.8
Terengganu,1/3/2012,12,99.8
Terengganu,1/4/2012,12,99.8
Terengganu,1/5/2012,12,99.8
Terengganu,1/6/2012,12,99.8
Terengganu,1/7/2012,12,99.9
Terengganu,1/8/2012,12,99.9
Terengganu,1/9/2012,12,99.9
Terengganu,1/10/2012,12,105.1
Terengganu,1/11/2012,12,105.1
Terengganu,1/12/2012,12,105.1
Terengganu,1/1/2013,12,105.1
Terengganu,1/2/2013,12,105.1
Terengganu,1/3/2013,12,105.2
Terengganu,1/4/2013,12,105.4
Terengganu,1/5/2013,12,105.4
Terengganu,1/6/2013,12,105.4
Terengganu,1/7/2013,12,109.4
Terengganu,1/8/2013,12,109.4
Terengganu,1/9/2013,12,109.4
Terengganu,1/10/2013,12,109.4
Terengganu,1/11/2013,12,109.4
Terengganu,1/12/2013,12,109.4
Terengganu,1/1/2014,12,109.4
Terengganu,1/2/2014,12,109.4
Terengganu,1/3/2014,12,113.1
Terengganu,1/4/2014,12,113.1
Terengganu,1/5/2014,12,113.1
Terengganu,1/6/2014,12,113.1
Terengganu,1/7/2014,12,113.1
Terengganu,1/8/2014,12,113.1
Terengganu,1/9/2014,12,113.1
Terengganu,1/10/2014,12,113.1
Terengganu,1/11/2014,12,113.1
Terengganu,1/12/2014,12,113.1
Terengganu,1/1/2015,12,113.1
Terengganu,1/2/2015,12,113.1
Terengganu,1/3/2015,12,113.4
Terengganu,1/4/2015,12,123
Terengganu,1/5/2015,12,123
Terengganu,1/6/2015,12,123
Terengganu,1/7/2015,12,123
Terengganu,1/8/2015,12,123
Terengganu,1/9/2015,12,123
Terengganu,1/10/2015,12,123
Terengganu,1/11/2015,12,123
Terengganu,1/12/2015,12,123
Terengganu,1/1/2016,12,123
Terengganu,1/2/2016,12,123
Terengganu,1/3/2016,12,123
Terengganu,1/4/2016,12,125.8
Terengganu,1/5/2016,12,125.8
Terengganu,1/6/2016,12,125.8
Terengganu,1/7/2016,12,125.8
Terengganu,1/8/2016,12,125.8
Terengganu,1/9/2016,12,125.8
Terengganu,1/10/2016,12,125.8
Terengganu,1/11/2016,12,125.8
Terengganu,1/12/2016,12,125.8
Terengganu,1/1/2017,12,125.8
Terengganu,1/2/2017,12,125.8
Terengganu,1/3/2017,12,125.8
Terengganu,1/4/2017,12,125.8
Terengganu,1/5/2017,12,125.8
Terengganu,1/6/2017,12,125.8
Terengganu,1/7/2017,12,125.8
Terengganu,1/8/2017,12,125.8
Terengganu,1/9/2017,12,125.8
Terengganu,1/10/2017,12,125.8
Terengganu,1/11/2017,12,125.8
Terengganu,1/12/2017,12,125.8
Terengganu,1/1/2018,12,125.8
Terengganu,1/2/2018,12,125.8
Terengganu,1/3/2018,12,125.8
Terengganu,1/4/2018,12,125.8
Terengganu,1/5/2018,12,125.8
Terengganu,1/6/2018,12,122.2
Terengganu,1/7/2018,12,122.2
Terengganu,1/8/2018,12,122.2
Terengganu,1/9/2018,12,122.2
Terengganu,1/10/2018,12,122.2
Terengganu,1/11/2018,12,122.2
Terengganu,1/12/2018,12,122.2
Terengganu,1/1/2019,12,122.2
Terengganu,1/2/2019,12,122.2
Terengganu,1/3/2019,12,122.2
Terengganu,1/4/2019,12,122.2
Terengganu,1/5/2019,12,122.2
Terengganu,1/6/2019,12,122.2
Terengganu,1/7/2019,12,122.2
Terengganu,1/8/2019,12,122.2
Terengganu,1/9/2019,12,122.2
Terengganu,1/10/2019,12,122.2
Terengganu,1/11/2019,12,122.2
Terengganu,1/12/2019,12,122.2
Terengganu,1/1/2020,12,122.2
Terengganu,1/2/2020,12,122.2
Terengganu,1/3/2020,12,122.2
Terengganu,1/4/2020,12,122.2
Terengganu,1/5/2020,12,122.2
Terengganu,1/6/2020,12,122.2
Terengganu,1/7/2020,12,122.2
Terengganu,1/8/2020,12,122.2
Terengganu,1/9/2020,12,122.2
Terengganu,1/10/2020,12,122.2
Terengganu,1/11/2020,12,122.2
Terengganu,1/12/2020,12,122.2
Terengganu,1/1/2021,12,122.2
Terengganu,1/2/2021,12,122.2
Terengganu,1/3/2021,12,122.2
Terengganu,1/4/2021,12,122.2
Terengganu,1/5/2021,12,122.2
Terengganu,1/6/2021,12,122.2
Terengganu,1/7/2021,12,122.2
Terengganu,1/8/2021,12,122.2
Terengganu,1/9/2021,12,122.2
Terengganu,1/10/2021,12,122.2
Terengganu,1/11/2021,12,122.2
Terengganu,1/12/2021,12,122.2
Terengganu,1/1/2022,12,122.2
Terengganu,1/2/2022,12,122.2
Terengganu,1/3/2022,12,122.2
Terengganu,1/4/2022,12,122.2
Terengganu,1/5/2022,12,122.2
Terengganu,1/6/2022,12,122.2
Terengganu,1/7/2022,12,122.2
Terengganu,1/8/2022,12,122.2
Terengganu,1/9/2022,12,122.2
Terengganu,1/10/2022,12,122.2
Terengganu,1/11/2022,12,122.2
Terengganu,1/12/2022,12,122.2
Terengganu,1/1/2023,12,122.2
Terengganu,1/2/2023,12,122.2
Terengganu,1/3/2023,12,122.2
Terengganu,1/4/2023,12,122.2
Terengganu,1/5/2023,12,122.2
Terengganu,1/6/2023,12,122.2
Terengganu,1/7/2023,12,122.2
Terengganu,1/8/2023,12,122.2
Terengganu,1/9/2023,12,122.2
Terengganu,1/10/2023,12,122.2
Terengganu,1/11/2023,12,122.2
Terengganu,1/12/2023,12,122.2
Terengganu,1/1/2024,12,122.2
Terengganu,1/2/2024,12,122.2
Terengganu,1/3/2024,12,122.2
Terengganu,1/4/2024,12,122.2
Terengganu,1/5/2024,12,122.2
Terengganu,1/6/2024,12,122.2
Terengganu,1/7/2024,12,122.2
