state,date,division,inflation_yoy,inflation_mom
W.P. Putrajaya,1/6/2017,5,0.1,0.1
W.P. Putrajaya,1/7/2017,5,0,-0.1
W.P. Putrajaya,1/8/2017,5,0.4,0.4
W.P. Putrajaya,1/9/2017,5,0.6,0.1
W.P. Putrajaya,1/10/2017,5,0.6,0
W.P. Putrajaya,1/11/2017,5,0.8,0.2
W.P. Putrajaya,1/12/2017,5,0.9,0.2
W.P. Putrajaya,1/1/2018,5,-0.5,0
W.P. Putrajaya,1/2/2018,5,-0.6,0
W.P. Putrajaya,1/3/2018,5,-0.5,0.1
W.P. Putrajaya,1/4/2018,5,1.2,0.2
W.P. Putrajaya,1/5/2018,5,1.2,0.1
W.P. Putrajaya,1/6/2018,5,-0.3,-1.4
W.P. Putrajaya,1/7/2018,5,-0.5,-0.2
W.P. Putrajaya,1/8/2018,5,-0.9,0
W.P. Putrajaya,1/9/2018,5,-0.5,0.5
W.P. Putrajaya,1/10/2018,5,-0.5,0
W.P. Putrajaya,1/11/2018,5,-0.7,-0.1
W.P. Putrajaya,1/12/2018,5,-0.8,0.1
W.P. Putrajaya,1/1/2019,5,0.2,1.1
W.P. Putrajaya,1/2/2019,5,0.2,0
W.P. Putrajaya,1/3/2019,5,0.8,0.6
W.P. Putrajaya,1/4/2019,5,0.6,0
W.P. Putrajaya,1/5/2019,5,0.5,0
W.P. Putrajaya,1/6/2019,5,2,0
W.P. Putrajaya,1/7/2019,5,2.4,0.2
W.P. Putrajaya,1/8/2019,5,2.6,0.2
W.P. Putrajaya,1/9/2019,5,2.1,0
W.P. Putrajaya,1/10/2019,5,2.2,0.1
W.P. Putrajaya,1/11/2019,5,2.9,0.6
W.P. Putrajaya,1/12/2019,5,2.4,-0.5
W.P. Putrajaya,1/1/2020,5,3.3,2
W.P. Putrajaya,1/2/2020,5,3,-0.2
W.P. Putrajaya,1/3/2020,5,2.5,0.1
W.P. Putrajaya,1/4/2020,5,-2.6,-4.9
W.P. Putrajaya,1/5/2020,5,-25,-23
W.P. Putrajaya,1/6/2020,5,-24.4,0.7
W.P. Putrajaya,1/7/2020,5,3,36.5
W.P. Putrajaya,1/8/2020,5,2.9,0.1
W.P. Putrajaya,1/9/2020,5,2.9,0
W.P. Putrajaya,1/10/2020,5,2.9,0.1
W.P. Putrajaya,1/11/2020,5,-2.8,-4.9
W.P. Putrajaya,1/12/2020,5,2.7,5.1
W.P. Putrajaya,1/1/2021,5,0.9,0.2
W.P. Putrajaya,1/2/2021,5,1.1,-0.1
W.P. Putrajaya,1/3/2021,5,1,0
W.P. Putrajaya,1/4/2021,5,6.5,0.2
W.P. Putrajaya,1/5/2021,5,38.2,-0.1
W.P. Putrajaya,1/6/2021,5,37.1,0
W.P. Putrajaya,1/7/2021,5,0.5,0
W.P. Putrajaya,1/8/2021,5,0.4,0
W.P. Putrajaya,1/9/2021,5,0.3,-0.1
W.P. Putrajaya,1/10/2021,5,0.3,0.1
W.P. Putrajaya,1/11/2021,5,5.2,-0.2
W.P. Putrajaya,1/12/2021,5,0.2,0.1
W.P. Putrajaya,1/1/2022,5,1.4,1.5
W.P. Putrajaya,1/2/2022,5,1.4,-0.1
W.P. Putrajaya,1/3/2022,5,1.4,0
W.P. Putrajaya,1/4/2022,5,2.2,1
W.P. Putrajaya,1/5/2022,5,2.3,0.1
W.P. Putrajaya,1/6/2022,5,2.8,0.5
W.P. Putrajaya,1/7/2022,5,3.4,0.6
W.P. Putrajaya,1/8/2022,5,3.5,0.1
W.P. Putrajaya,1/9/2022,5,3.3,-0.2
W.P. Putrajaya,1/10/2022,5,3.7,0.4
W.P. Putrajaya,1/11/2022,5,4.2,0.2
W.P. Putrajaya,1/12/2022,5,4.2,0.1
W.P. Putrajaya,1/1/2023,5,2.8,0.1
W.P. Putrajaya,1/2/2023,5,3.4,0.5
W.P. Putrajaya,1/3/2023,5,3.6,0.1
W.P. Putrajaya,1/4/2023,5,2.6,0.1
W.P. Putrajaya,1/5/2023,5,2.9,0.3
W.P. Putrajaya,1/6/2023,5,2.5,0.1
W.P. Putrajaya,1/7/2023,5,2,0.1
W.P. Putrajaya,1/8/2023,5,2.1,0.1
W.P. Putrajaya,1/9/2023,5,2.3,0
W.P. Putrajaya,1/10/2023,5,2.2,0.3
W.P. Putrajaya,1/11/2023,5,1.8,-0.1
W.P. Putrajaya,1/12/2023,5,2,0.3
W.P. Putrajaya,1/1/2024,5,2.8,0.9
W.P. Putrajaya,1/2/2024,5,2.5,0.2
W.P. Putrajaya,1/3/2024,5,1.7,-0.6
W.P. Putrajaya,1/4/2024,5,0.9,-0.7
W.P. Putrajaya,1/5/2024,5,0.2,-0.4
W.P. Putrajaya,1/6/2024,5,-0.1,-0.3
W.P. Putrajaya,1/7/2024,5,0,0.3
W.P. Putrajaya,1/8/2024,5,-0.1,0
W.P. Putrajaya,1/9/2024,5,-0.1,0
W.P. Putrajaya,1/10/2024,5,-0.4,0.1
W.P. Putrajaya,1/11/2024,5,-0.7,-0.4
W.P. Putrajaya,1/12/2024,5,-0.9,0.1
W.P. Putrajaya,1/1/2025,5,-2.9,-1.1
W.P. Putrajaya,1/2/2025,5,-3.2,-0.1
W.P. Putrajaya,1/3/2025,5,-2.6,0
W.P. Putrajaya,1/4/2025,5,-1.3,0.6
W.P. Putrajaya,1/5/2025,5,-0.9,0
W.P. Putrajaya,1/6/2025,5,-0.9,-0.2
W.P. Putrajaya,1/7/2025,5,-2,-0.9
Johor,1/2/2010,6,,0.1
Johor,1/3/2010,6,,0
Johor,1/4/2010,6,,0.1
Johor,1/5/2010,6,,0.1
Johor,1/6/2010,6,,0.5
Johor,1/7/2010,6,,0.1
Johor,1/8/2010,6,,0.2
Johor,1/9/2010,6,,0.3
Johor,1/10/2010,6,,0.1
Johor,1/11/2010,6,,0.1
Johor,1/12/2010,6,,-0.1
Johor,1/1/2011,6,1.8,0.3
Johor,1/2/2011,6,1.9,0.2
Johor,1/3/2011,6,2,0.1
Johor,1/4/2011,6,2,0.1
Johor,1/5/2011,6,2,0.1
Johor,1/6/2011,6,1.6,0.1
Johor,1/7/2011,6,1.9,0.4
Johor,1/8/2011,6,2.1,0.4
Johor,1/9/2011,6,1.9,0.1
Johor,1/10/2011,6,2,0.2
Johor,1/11/2011,6,1.7,-0.2
Johor,1/12/2011,6,1.9,0.1
